sentence,sentiment,label
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
این نتیجه برایم بسیار ناامیدکننده است.,DISAPPOINTED,4
احساس ناامیدی عمیقی دارم.,DISAPPOINTED,4
دلم شکسته است.,DISAPPOINTED,4
متأسفانه خیلی ناراحت شدم.,DISAPPOINTED,4
بسیار ناامید شده‌ام.,DISAPPOINTED,4
از نتیجه‌ای که به دست آمده ناراحتم.,DISAPPOINTED,4
انتظار بیشتری داشتم.,DISAPPOINTED,4
به خاطر نتیجه‌ای که به دست آمده ناراحتم شده است.,DISAPPOINTED,4
احساس ناکامی می‌کنم.,DISAPPOINTED,4
از عدم رسیدن به اهدافم ناراحتم.,DISAPPOINTED,4
احساس ناامیدی و ناراحتی عمیقی در دلم دارم.,DISAPPOINTED,4
به امید بهتری خیلی ناراحت شدم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
این نتیجه برایم بسیار ناامیدکننده است.,DISAPPOINTED,4
احساس ناامیدی عمیقی دارم.,DISAPPOINTED,4
دلم شکسته است.,DISAPPOINTED,4
متأسفانه خیلی ناراحت شدم.,DISAPPOINTED,4
بسیار ناامید شده‌ام.,DISAPPOINTED,4
از نتیجه‌ای که به دست آمده ناراحتم.,DISAPPOINTED,4
انتظار بیشتری داشتم.,DISAPPOINTED,4
به خاطر نتیجه‌ای که به دست آمده ناراحتم شده است.,DISAPPOINTED,4
احساس ناکامی می‌کنم.,DISAPPOINTED,4
از عدم رسیدن به اهدافم ناراحتم.,DISAPPOINTED,4
احساس ناامیدی و ناراحتی عمیقی در دلم دارم.,DISAPPOINTED,4
به امید بهتری خیلی ناراحت شدم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
احساس شکست و ناامیدی عمیقی دارم که توانستم به انتظاراتم برسم.,DISAPPOINTED,4
با این همه تلاش که کردم، نتوانستم به هدفم برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
احساس شکست و ناراحتی بزرگی در دلم دارم که توانستم به امیدهایم برسم.,DISAPPOINTED,4
نتوانستم به نتیجه‌ای برسم و این احساس ناکامی را به دست آورده است.,DISAPPOINTED,4
بسیار ناراحت شده‌ام که اینجا رسیدیم و انتظاراتم برآورده نشد.,DISAPPOINTED,4
دلم برای نتیجه‌ای که به دست آمد بسیار تلخ است و ناراحتم.,DISAPPOINTED,4
نتوانستم به امیدهایم برسم و این ناراحتم را بیشتر کرده است.,DISAPPOINTED,4
